Time(ms);Axle_Torque_Setpoint(N.m);Axle_Torque_Feedback(N.m);Speed_Feedback(m/s)
13.4;-1500;0;0
15.1;-1500;0;0
33.3;-1500;0;0
45.4;-1500;0;0
53.4;-1500;0;0
64.8;-1500;0;0
73.3;-1500;0;0
93.3;-1500;0;0
94.8;-1500;0;0
113.3;-1500;0;0
114.6;-1500;0;0
133.3;-1500;0;0
134.6;-1500;0;0
153.3;-1500;0;0
154.7;-1500;0;0
173.3;-1500;0;0
174.4;-1500;0;0
193.3;-1500;0;0
194.7;-1500;0;0
213.3;-1500;0;0
214.7;-1500;0;0
233.5;-1500;0;0
234.2;-1500;0;0
253.3;-1500;0;0
254.4;-1500;0;0
273.3;-1500;0;0
274.7;-1500;0;0
293.4;-1500;0;0
294.6;-1500;0;0
313.6;-1500;0;0
314.8;-1500;0;0
333.5;-1500;0;0
344.9;-1500;0;0
353.4;-1500;0;0
364.3;-1500;0;0
373.4;-1500;0;0
383.6;-1500;0;0
393.3;-1500;0;0
404.5;-1500;0;0
413.3;-1500;0;0
433.4;-1500;0;0
434.6;-1500;0;0
453.4;-1500;0;0
465.1;-1500;0;0
473.3;-1500;0;0
493.5;-1500;0;0
494.6;-1500;0;0
513.6;-1500;0;0
525.1;-1500;0;0
533.3;-1500;0;0
553.6;-1500;0;0
553.8;-1500;0;0
573.3;-1500;0;0
583.8;-1500;0;0
593.3;-1500;0;0
613.5;-1500;0;0
616;-1500;0;0
633.3;-1500;0;0
644.2;-1500;0;0
653.3;-1500;0;0
663.4;-1500;0;0
673.4;-1500;0;0
683.7;-1500;0;0
693.3;-1500;0;0
703.9;-1500;0;0
713.4;-1500;0;0
733.7;-1500;0;0
734.4;-1500;0;0
752.4;-1500;0;0
753.2;-1500;0;0
773.2;-1500;0;0
774.6;-1500;0;0
793.2;-1500;0;0
804;-1500;0;0
813.2;-1500;0;0
833.6;-1500;0;0
835;-1500;0;0
853.4;-1500;0;0
864.7;-1500;0;0
873.3;-1500;0;0
893.3;-1500;0;0
894.7;-1500;0;0
913.3;-1500;0;0
924.2;-1500;0;0
933.3;-1500;0;0
953.7;-1500;0;0
954.7;-1500;0;0
973.2;-1500;0;0
983.9;-1500;0;0
993.2;-1500;0;0
1013.4;-1500;0;0
1014.4;-1500;0;0
1033.2;-1500;0;0
1044.6;-1500;0;0
1053.2;-1500;0;0
1073.3;-1500;0;0
1074.1;-1500;0;0
1093.2;-1500;0;0
1104;-1500;0;0
1113.2;-1500;0;0
1133.5;-1500;0;0
1134.4;-1500;0;0
1153.3;-1500;0;0
1164.5;-1500;0;0
1173.3;-1500;0;0
1193.3;-1500;0;0
1194;-1500;0;0
1213;-1500;0;0
1213.3;-1500;0;0
1233.3;-1500;0;0
1243;-1500;0;0
1253.2;-1500;0;0
1263.3;-1500;0;0
1273.3;-1500;0;0
1283.7;-1500;0;0
1293.2;-1500;0;0
1302.7;-1500;0;0
1313.4;-1500;0;0
1323.6;-1500;0;0
1333.3;-1500;0;0
1343.4;-1500;0;0
1353.2;-1500;0;0
1363.5;-1500;0;0
1373.2;-1500;0;0
1383;-1500;0;0
1393.2;-1500;0;0
1403.5;-1500;0;0
1413.2;-1500;0;0
1422.9;-1500;0;0
1433.2;-1500;0;0
1443.8;-1500;0;0
1453.2;-1500;0;0
1463.9;-1500;0;0
1473.5;-1500;0;0
1493.4;-1500;0;0
1493.6;-1500;0;0
1513.3;-1500;0;0
1523.4;-1500;0;0
1533.4;-1500;0;0
1552.9;-1500;0;0
1555.3;-1500;0;0
1573.3;-1500;0;0
1582.8;-1500;0;0
1593.3;-1500;0;0
1602.8;-1500;0;0
1613.3;-1500;0;0
1623.7;-1500;0;0
1633.4;-1500;0;0
1653.3;-1500;0;0
1653.5;-1500;0;0
1673.3;-1500;0;0
1673.5;-1500;0;0
1693.3;-1500;0;0
1702.7;-1500;0;0
1713.4;-1500;0;0
1722.5;-1500;0;0
1733.2;-1500;0;0
1742.7;-1500;0;0
1753.2;-1500;0;0
1772.7;-1500;0;0
1773.2;-1500;0;0
1793.2;-1500;0;0
1803.2;-1500;0;0
1813.3;-1500;0;0
1833;-1500;0;0
1833.2;-1500;0;0
1852;-1500;0;0
1853.2;-1500;0;0
1872.2;-1500;0;0
1873.2;-1500;0;0
1892.7;-1500;0;0
1893.4;-1500;0;0
1911.8;-1500;0;0
1913.2;-1500;0;0
1932.3;-1500;0;0
1933.2;-1500;0;0
1952.7;-1500;0;0
1953.4;-1500;0;0
1971.8;-1500;0;0
1973.2;-1500;0;0
1993.2;-1500;0;0
2001.7;-1500;0;0
2013.3;-1500;0;0
2022.2;-1500;0;0
2033.2;-1500;0;0
2042.1;-1500;0;0
2053.2;-1500;0;0
2062.1;-1500;0;0
2073.2;-1500;0;0
2091.8;-1500;0;0
2093.4;-1500;0;0
2110.6;-1500;0;0
2113.1;-1500;0;0
2132.1;-1500;0;0
2133.1;-1500;0;0
2153.2;-1500;0;0
2162.3;-1500;0;0
2173.2;-1500;0;0
2191.6;-1500;0;0
2193.2;-1500;0;0
2211.3;-1500;0;0
2213.2;-1500;0;0
2233.2;-1500;0;0
2241.1;-1500;0;0
2253.2;-1500;0;0
2260.9;-1500;0;0
2273.2;-1500;0;0
2281.3;-1500;0;0
2293.2;-1500;0;0
2311.6;-1500;0;0
2313.2;-1500;0;0
2333.2;-1500;0;0
2341.3;-1500;0;0
2353.2;-1500;0;0
2361;-1500;0;0
2373.2;-1500;0;0
2391.2;-1500;0;0
2393.2;-1500;0;0
2411.7;-1500;0;0
2413.2;-1500;0;0
2431.2;-1500;0;0
2433.2;-1500;0;0
2453.2;-1500;0;0
2461.1;-1500;0;0
2473.2;-1500;0;0
2490.6;-1500;0;0
2493.2;-1500;0;0
2510.3;-1500;0;0
2513.2;-1500;0;0
2529.7;-1500;0;0
2533.1;-1500;0;0
2550.7;-1500;0;0
2553.1;-1500;0;0
2569.9;-1500;0;0
2573.1;-1500;0;0
2593.2;-1500;0;0
2599.4;-1500;0;0
2613.2;-1500;0;0
2629.1;-1500;0;0
2633.2;-1500;0;0
2649.8;-1500;0;0
2653.2;-1500;0;0
2670.4;-1500;0;0
2673.2;-1500;0;0
2693.2;-1500;0;0
2699.9;-1500;0;0
2713.2;-1500;0;0
2729.4;-1500;0;0
2733.1;-1500;0;0
2753.2;-1500;0;0
2760.8;-1500;0;0
2773.2;-1500;0;0
2789.4;-1500;0;0
2793.2;-1500;0;0
2808.9;-1500;0;0
2813.2;-1500;0;0
2829.5;-1500;0;0
2833.1;-1500;0;0
2849.6;-1500;0;0
2853.2;-1500;0;0
2868.6;-1500;0;0
2873.2;-1500;0;0
2889.6;-1500;0;0
2893.1;-1500;0;0
2909.4;-1500;0;0
2913.2;-1500;0;0
2933.1;-1500;0;0
2939;-1500;0;0
2953.1;-1500;0;0
2958.6;-1500;0;0
2973.1;-1500;0;0
2978.7;-1500;0;0
2993.2;-1500;0;0
2998.8;-1500;0;0
3013.2;-1500;0;0
3019.1;-1500;0;0
3033.2;-1500;0;0
3039.4;-1500;0;0
3053.2;-1500;0;0
3070.3;-1500;0;0
3073.1;-1500;0;0
3093.3;-1500;0;0
3099.5;-1500;0;0
3113.2;-1500;0;0
3118.9;-1500;0;0
3133.1;-1500;0;0
3139;-1500;0;0
3153.1;-1500;0;0
3159.3;-1500;0;0
3173.1;-1500;0;0
3189.5;-1500;0;0
3193.1;-1500;0;0
3213.1;-1500;0;0
3219.2;-1500;0;0
3233.1;-1500;0;0
3249.2;-1500;0;0
3253.1;-1500;0;0
3273.1;-1500;0;0
3279;-1500;0;0
3293.2;-1500;0;0
3309;-1500;0;0
3313.2;-1500;0;0
3333.2;-1500;0;0
3339;-1500;0;0
3353.2;-1500;0;0
3357.7;-1500;0;0
3373.1;600;0;0
3377.4;600;0;0
3393.2;600;0;0
3398.4;600;0;0
3413.2;600;0;0
3418.1;600;0;0
3433.2;600;0;0
3447.4;600;0;0
3453.1;600;0;0
3467.8;600;0;0
3473.1;600;0;0
3487.8;600;0;0
3493.1;600;0;0
3513.1;600;0;0
3517.9;600;0;0
3533.1;600;0;0
3547.9;600;0;0
3553.3;600;0;0
3573.1;600;0;0
3578.5;600;0;0
3593.1;600;0;0
3607.9;600;0;0
3613.1;600;0;0
3633.2;600;0;0
3637.6;600;0;0
3653.1;600;0;0
3656.9;600;0;0
3673.1;600;0;0
3676.6;600;0;0
3693.1;600;0;0
3697.3;600;0;0
3713.1;600;0;0
3716.6;600;0;0
3733.2;600;0;0
3736.7;600;0;0
3753.3;600;0;0
3757.7;600;0;0
3773.1;600;0;0
3787.9;600;0;0
3793.1;600;0;0
3813.1;600;0;0
3817.3;600;0;0
3833.1;600;0;0
3836.4;600;0;0
3853.2;600;0;0
3857.2;600;0;0
3873.2;600;0;0
3877.2;600;0;0
3893.2;600;0;0
3906.9;600;0;0
3913.2;600;0;0
3933.2;600;0;0
3936.8;600;0;0
3953.2;600;0;0
3967.6;600;0;0
3973.2;600;0;0
3993.3;600;0;0
3996.6;600;0;0
4013.2;600;0;0
4026.4;600;0;0
4033.2;600;0;0
4053.3;600;0;0
4057.1;600;0;0
4073.1;600;0;0
4086.5;600;0;0
4093.1;600;0;0
4113;600;0;0
4116.1;600;0;0
4133;600;0;0
4146.5;600;0;0
4153;600;0;0
4165.2;600;0;0
4173.1;600;0;0
4185.9;600;0;0
4193.1;600;0;0
4206.4;600;0;0
4213.1;600;0;0
4233.1;600;0;0
4235.6;600;0;0
4253.1;600;0;0
4266.4;600;0;0
4273.2;600;0;0
4293.1;600;0;0
4295.3;600;0;0
4313.2;600;0;0
4315.3;600;0;0
4333.3;600;0;0
4336.3;600;0;0
4353.2;600;0;0
4355.8;600;0;0
4373.3;600;0;0
4376.1;600;0;0
4393.1;600;0;0
4395.8;600;0;0
4413.2;600;0;0
4426.3;600;0;0
4433.3;600;0;0
4453.2;600;0;0
4456.3;600;0;0
4473.2;600;0;0
4486.4;600;0;0
4493.2;600;0;0
4513.2;600;0;0
4516;600;0;0
4533.2;600;0;0
4545.8;600;0;0
4553.2;600;0;0
4573.2;600;0;0
4576;600;0;0
4593.2;600;0;0
4605.5;600;0;0
4613.1;600;0;0
4633.1;600;0;0
4636.3;600;0;0
4653.1;600;0;0
4666.1;600;0;0
4673.2;600;0;0
4693.1;600;0;0
4696.6;600;0;0
4713.1;600;0;0
4725.8;600;0;0
4733.2;600;0;0
4753.1;600;0;0
4756;600;0;0
4773.2;600;0;0
4785.5;600;0;0
4793.1;600;0;0
4813.1;600;0;0
4816.4;600;0;0
4833.1;600;0;0
4845.3;600;0;0
4853.2;600;0;0
4873.2;600;0;0
4876.2;600;0;0
4893.1;600;0;0
4906.1;600;0;0
4913.2;600;0;0
4924.5;600;0;0
4933.2;600;0;0
4944.6;600;0;0
4953.1;600;0;0
4965.3;600;0;0
4973.1;600;0;0
4993.1;600;0;0
4995;600;-2;0
5013.2;600;-2;0
5025.2;600;0;0
5033.1;600;0;0
5053.1;600;0;0
5054.6;600;0;0
5073.1;600;0;0
5085;600;0;0
5093.1;600;0;0
5113.3;600;0;0
5114.9;600;0;0
5133;600;0;0
5144.9;600;0;0
5153;600;0;0
5173;600;0;0
5174.7;600;0;0
5193;600;0;0
5204.6;600;0;0
5213;600;0;0
5233;600;0;0
5234.6;600;0;0
5253;600;0;0
5264.3;600;0;0
5273;600;0;0
5293;600;0;0
5294.1;600;0;0
5313.1;600;0;0
5314.3;600;0;0
5333.1;600;0;0
5334.7;600;0;0
5353;600;0;0
5365.6;600;0;0
5373;600;0;0
5393.1;600;0;0
5394.4;600;0;0
5413;600;0;0
5425.6;600;0;0
5433;600;0;0
5453;600;0;0
5454.8;600;32;0
5473;600;32;0
5485;600;334;0
5493;600;334;0
5513;600;334;0
5514.4;600;522;0
5533.2;600;522;0
5544.6;600;588;0
5553;600;588;0
5573.1;600;588;0
5574.3;600;586;0
5593.1;600;586;0
5604.3;600;592;0
5613.2;600;592;0
5633;600;592;0
5634.9;600;562;0
5653.1;600;562;0
5664.8;600;566;0
5673.1;600;566;0
5693.1;600;566;0
5694.3;600;574;0
5713.3;600;574;0
5713.5;600;556;0
5733;600;556;0
5733.8;600;572;0
5753.4;600;572;0
5754.5;600;578;0
5773.1;600;578;0
5784.9;600;564;0.01
5793.1;600;564;0.01
5813;600;564;0.01
5814.4;600;556;0.02
5833.4;600;556;0.02
5833.6;600;572;0.02
5853.1;600;572;0.02
5854.1;600;580;0.02
5873.1;600;580;0.02
5874.4;600;572;0.03
5893;600;572;0.03
5904.1;600;578;0.04
5913.1;600;578;0.04
5923.3;600;590;0.04
5933.1;600;590;0.04
5953.2;600;590;0.04
5953.5;600;578;0.05
5973.2;600;578;0.05
5974.4;600;562;0.05
5993.4;600;562;0.05
5994.4;600;584;0.06
6013.1;600;584;0.06
6023.9;600;570;0.06
6033;592;570;0.06
6053.3;592;570;0.06
6054.6;592;582;0.07
6073;597;582;0.07
6083.1;597;574;0.08
6093;597;574;0.08
6113.1;566;574;0.08
6114.2;566;564;0.09
6133;566;564;0.09
6143.6;566;572;0.1
6153.3;548;572;0.1
6173.3;542;572;0.1
6174.3;542;564;0.11
6192.9;542;564;0.11
6203.3;542;542;0.11
6213;584;542;0.11
6222.6;584;526;0.12
6232.9;577;526;0.12
6243.3;577;546;0.13
6252.9;577;546;0.13
6263.6;577;560;0.13
6273;569;560;0.13
6292.5;569;558;0.14
6293.3;569;558;0.14
6313;532;558;0.14
6322.5;532;534;0.15
6333;567;534;0.15
6342.2;567;540;0.16
6353.1;590;540;0.16
6364.2;590;528;0.16
6372.9;590;528;0.16
6392.9;590;520;0.17
6393.2;607;520;0.17
6413;617;520;0.17
6423.9;617;574;0.18
6433.1;641;574;0.18
6453.4;641;574;0.18
6454.1;641;584;0.18
6473.1;668;584;0.18
6483.3;668;588;0.19
6493.2;679;588;0.19
6502.4;679;618;0.2
6513;679;618;0.2
6522.3;679;604;0.2
6533;685;604;0.2
6542.8;685;642;0.21
6553;685;642;0.21
6562.9;685;656;0.21
6573.4;682;656;0.21
6582.6;682;668;0.22
6592.9;682;668;0.22
6603.2;682;644;0.22
6613;684;644;0.22
6622.3;684;666;0.22
6632.9;684;666;0.22
6642.3;684;656;0.23
6653;656;656;0.23
6663.9;656;646;0.24
6673.1;656;646;0.24
6692.9;656;644;0.24
6693.1;657;644;0.24
6712.9;657;644;0.24
6723.2;657;630;0.25
6732.9;665;630;0.25
6742.8;665;618;0.26
6752.9;665;618;0.26
6763.3;665;638;0.26
6772.9;663;638;0.26
6782.9;663;640;0.27
6792.9;677;640;0.27
6813;677;640;0.27
6813.7;677;618;0.27
6833;672;618;0.27
6842.8;672;650;0.28
6852.9;672;650;0.28
6873;637;650;0.28
6873.7;637;672;0.29
6892.9;610;672;0.29
6902.5;610;652;0.3
6912.9;608;652;0.3
6932.4;608;650;0.31
6933;608;650;0.31
6952.9;664;650;0.31
6962.5;664;578;0.32
6973;732;578;0.32
6992.2;732;596;0.33
6992.9;732;596;0.33
7011.4;732;564;0.34
7013;880;564;0.34
7031.9;880;684;0.34
7032.9;880;684;0.34
7052;880;714;0.35
7052.9;930;714;0.35
7071.5;930;700;0.35
7072.9;967;700;0.35
7092.4;967;828;0.36
7093;1006;828;0.36
7111.9;1006;874;0.37
7112.9;1006;874;0.37
7132.9;1001;874;0.37
7141.9;1001;948;0.38
7152.9;1001;948;0.38
7161.6;1001;950;0.39
7172.9;1065;950;0.39
7181.6;1065;962;0.4
7193;1065;962;0.4
7201.9;1065;992;0.41
7212.9;1121;992;0.41
7231.2;1121;976;0.43
7232.8;1121;976;0.43
7250.7;1121;980;0.44
7252.9;1236;980;0.44
7271.4;1236;1084;0.45
7272.8;1236;1084;0.45
7291.6;1236;1054;0.46
7293.1;1197;1054;0.46
7310.8;1197;1088;0.47
7312.8;1197;1088;0.47
7331.3;1197;1166;0.48
7332.9;1166;1166;0.48
7351;1166;1174;0.5
7352.9;1166;1174;0.5
7370.9;1166;1156;0.51
7372.9;1120;1156;0.51
7391.5;1120;1150;0.52
7392.9;1120;1150;0.52
7412.9;1160;1150;0.52
7421.2;1160;1086;0.53
7433;1174;1086;0.53
7451.3;1174;1090;0.55
7452.8;1174;1090;0.55
7472.9;1212;1090;0.55
7481;1212;1122;0.57
7492.9;1214;1122;0.57
7511.3;1214;1108;0.59
7512.9;1205;1108;0.59
7532.8;1205;1108;0.59
7541.3;1205;1150;0.61
7552.8;1197;1150;0.61
7571.4;1197;1170;0.63
7572.9;1211;1170;0.63
7592.8;1211;1170;0.63
7601.1;1211;1138;0.64
7612.9;1208;1138;0.64
7631;1208;1158;0.67
7632.8;1208;1158;0.67
7652.8;1187;1158;0.67
7661.8;1187;1146;0.69
7672.9;1162;1146;0.69
7691.1;1162;1182;0.71
7692.8;1162;1182;0.71
7712.8;1233;1182;0.71
7721.5;1233;1116;0.73
7732.9;1246;1116;0.73
7740.2;1246;1098;0.74
7752.9;1256;1098;0.74
7760.1;1256;1116;0.75
7772.9;1285;1116;0.75
7780.8;1285;1186;0.76
7792.9;1285;1186;0.76
7810.8;1285;1232;0.79
7812.9;1239;1232;0.79
7832.8;1239;1232;0.79
7840.6;1239;1224;0.81
7852.9;1204;1224;0.81
7870.3;1204;1160;0.84
7872.9;1226;1160;0.84
7892.9;1230;1160;0.84
7900.9;1230;1190;0.85
7912.8;1230;1190;0.85
7930.3;1230;1176;0.88
7932.8;1260;1176;0.88
7952.8;1260;1176;0.88
7960.7;1260;1166;0.9
7972.8;1303;1166;0.9
7990.1;1303;1216;0.92
7992.8;1353;1216;0.92
8009.3;1353;1182;0.94
8012.8;1353;1182;0.94
8029.7;1353;1200;0.95
8032.8;1295;1200;0.95
8049.9;1295;1292;0.97
8052.8;1331;1292;0.97
8069.8;1331;1306;0.99
8072.8;1331;1306;0.99
8092.8;1272;1306;0.99
8099.1;1272;1260;1
8112.9;1260;1260;1
8119.5;1260;1264;1.02
8132.8;1260;1264;1.02
8139.9;1260;1278;1.04
8152.9;1282;1278;1.04
8159.6;1282;1178;1.06
8173;1286;1178;1.06
8180;1286;1220;1.07
8192.8;1286;1220;1.07
8200;1286;1236;1.09
8212.9;1343;1236;1.09
8230;1343;1198;1.13
8232.9;1356;1198;1.13
8252.8;1356;1198;1.13
8259.7;1356;1274;1.14
8272.8;1418;1274;1.14
8289.7;1418;1290;1.17
8292.8;1418;1290;1.17
8312.8;1357;1290;1.17
8319.4;1357;1350;1.19
8332.8;1357;1350;1.19
8349.4;1357;1352;1.23
8352.8;1307;1352;1.23
8368.3;1307;1356;1.25
8372.8;1249;1356;1.25
8389.7;1249;1310;1.26
8392.9;1275;1310;1.26
8408.9;1275;1282;1.28
8412.8;1275;1282;1.28
8429.4;1275;1160;1.3
8432.8;1318;1160;1.3
8449.8;1318;1226;1.32
8452.8;1318;1226;1.32
8469.1;1318;1258;1.33
8472.9;1402;1258;1.33
8492.8;1402;1258;1.33
8499;1402;1288;1.36
8512.8;1402;1288;1.36
8519.2;1402;1372;1.37
8532.9;1437;1372;1.37
8539.7;1437;1332;1.39
8552.8;1437;1332;1.39
8569.7;1437;1352;1.43
8572.9;1348;1352;1.43
8592.8;1348;1352;1.43
8599.4;1348;1378;1.45
8612.8;1366;1378;1.45
8628.9;1366;1360;1.49
8632.9;1358;1360;1.49
8652.8;1358;1360;1.49
8659.4;1358;1292;1.51
8672.9;1399;1292;1.51
8688.2;1399;1310;1.55
8692.8;1399;1310;1.55
8712.8;1412;1310;1.55
8718.5;1412;1310;1.56
8732.8;1412;1310;1.56
8748.1;1412;1322;1.59
8752.8;1385;1322;1.59
8772.9;1445;1322;1.59
8778.3;1445;1382;1.62
8792.8;1445;1382;1.62
8808.3;1445;1354;1.65
8812.8;1386;1354;1.65
8832.8;1419;1354;1.65
8838;1419;1390;1.67
8852.8;1419;1390;1.67
8857.8;1419;1368;1.68
8872.8;1376;1368;1.68
8877;1376;1320;1.7
8892.8;1413;1320;1.7
8897.8;1413;1304;1.71
8912.8;1413;1304;1.71
8917.7;1413;1330;1.73
8932.8;1381;1330;1.73
8937.3;1381;1304;1.75
8952.8;1381;1304;1.75
8958.2;1381;1316;1.76
8972.8;1476;1316;1.76
8988.1;1476;1350;1.8
8992.8;1476;1350;1.8
9006.9;1476;1322;1.82
9012.8;1484;1322;1.82
9026.9;1484;1302;1.83
9032.8;1502;1302;1.83
9047.6;1502;1428;1.85
9052.8;1502;1428;1.85
9067.5;1502;1458;1.85
9072.8;1485;1458;1.85
9092.8;1485;1458;1.85
9097.5;1485;1416;1.88
9112.7;1445;1416;1.88
9127.2;1445;1388;1.91
9132.7;1513;1388;1.91
9146.9;1513;1412;1.92
9152.8;1421;1412;1.92
9167.9;1421;1380;1.94
9172.9;1408;1380;1.94
9192.7;1408;1380;1.94
9197.5;1408;1446;1.96
9212.8;1301;1446;1.96
9227.8;1301;1326;2
9232.8;1301;1326;2
9252.9;1181;1326;2
9257.2;1181;1354;2.01
9272.9;1181;1354;2.01
9287.5;1181;1218;2.04
9292.7;1243;1218;2.04
9312.8;1170;1218;2.04
9316.9;1170;1202;2.11
9332.7;1170;1202;2.11
9346.9;1170;1214;2.08
9352.7;1014;1214;2.08
9366.6;1014;1174;2.09
9372.7;1014;1174;2.09
9392.8;1005;1174;2.09
9395.7;1005;1076;2.11
9412.8;1005;1076;2.11
9416;1005;974;2.12
9432.7;807;974;2.12
9436.6;807;992;2.13
9452.8;830;992;2.13
9456.1;830;978;2.14
9472.8;1030;978;2.14
9476.7;1030;958;2.15
9492.8;1030;958;2.15
9497.1;1030;854;2.16
9512.8;1015;854;2.16
9526.5;1015;882;2.17
9532.8;1062;882;2.17
9552.7;1062;882;2.17
9556.9;1062;922;2.18
9572.7;1036;922;2.18
9576.2;1036;1012;2.19
9592.7;925;1012;2.19
9597.2;925;976;2.2
9612.7;898;976;2.2
9627.2;898;1038;2.22
9632.8;959;1038;2.22
9652.7;959;1038;2.22
9657.7;959;946;2.23
9672.7;759;946;2.23
9686.3;759;926;2.25
9692.7;710;926;2.25
9712.7;710;926;2.25
9717;710;934;2.26
9732.8;509;934;2.26
9736;509;846;2.27
9752.7;509;846;2.27
9756.2;509;658;2.27
9772.8;395;658;2.27
9776.6;395;644;2.28
9792.9;395;644;2.28
9795.6;395;548;2.29
9812.7;513;548;2.29
9815.7;513;482;2.29
9832.8;680;482;2.29
9836.4;680;490;2.29
9852.7;680;490;2.29
9856.2;680;386;2.29
9872.7;880;386;2.29
9876.2;880;440;2.28
9892.7;880;440;2.28
9896.9;880;548;2.29
9912.7;864;548;2.29
9926.9;864;774;2.3
9932.7;873;774;2.3
9952.8;873;774;2.3
9956.8;873;850;2.3
9972.8;673;850;2.3
9986.5;673;834;2.31
9992.7;673;834;2.31
10012.7;683;834;2.31
10016.7;683;812;2.32
10032.7;482;812;2.32
10046.2;482;684;2.33
10052.7;308;684;2.33
10072.8;267;684;2.33
10076.1;267;644;2.33
10092.6;267;644;2.33
10105.7;267;458;2.34
10112.7;370;458;2.34
10132.7;301;458;2.34
10135.8;301;248;2.34
10152.7;301;248;2.34
10155.7;301;280;2.34
10172.7;490;280;2.34
10174.8;490;352;2.34
10192.8;510;352;2.34
10195.1;510;318;2.34
10212.7;510;318;2.34
10226.2;510;358;2.34
10232.6;523;358;2.34
10252.7;667;358;2.34
10255.7;667;448;2.34
10272.7;662;448;2.34
10285.8;662;486;2.34
10292.7;662;486;2.34
10312.6;462;486;2.34
10315.5;462;572;2.34
10332.6;462;572;2.34
10345.5;462;636;2.34
10352.8;270;636;2.34
10365.1;270;628;2.35
10372.8;270;628;2.35
10392.8;70;628;2.35
10394;70;444;2.35
10412.7;70;444;2.35
10413.9;70;458;2.35
10432.7;150;458;2.35
10434.8;150;254;2.35
10452.7;341;254;2.35
10454.5;341;156;2.34
10472.8;301;156;2.34
10475.2;301;62;2.34
10492.7;301;62;2.34
10494.2;301;78;2.33
10512.7;501;78;2.33
10525.1;501;258;2.32
10532.7;410;258;2.32
10543.8;410;296;2.32
10552.7;410;296;2.32
10564.8;410;374;2.32
10572.7;601;374;2.32
10592.7;584;374;2.32
10594.8;584;370;2.32
10612.7;584;370;2.32
10614.5;584;394;2.33
10632.6;524;394;2.33
10644.4;524;506;2.34
10652.7;324;506;2.34
10664.1;324;544;2.33
10672.7;124;544;2.33
10684.8;124;538;2.32
10692.7;124;538;2.32
10712.7;272;538;2.32
10715;272;448;2.32
10732.7;272;448;2.32
10745.5;272;164;2.32
10752.7;107;164;2.32
10772.7;265;164;2.32
10775.4;265;152;2.31
10792.7;265;152;2.31
10805.2;265;186;2.3
10812.6;411;186;2.3
10832.6;411;186;2.3
10835.1;411;190;2.3
10852.7;612;190;2.3
10865.6;612;342;2.3
10872.6;612;342;2.3
10892.7;795;342;2.3
10894.4;795;354;2.3
10912.7;795;354;2.3
10914.5;795;394;2.31
10932.7;595;394;2.31
10934.3;595;576;2.31
10952.6;595;576;2.31
10955.3;595;688;2.3
10972.7;394;688;2.3
10985.2;394;670;2.3
10992.6;394;670;2.3
11003.7;394;668;2.29
11012.6;283;668;2.29
11023.8;283;552;2.3
11032.6;232;552;2.3
11044.5;232;418;2.3
11052.6;232;418;2.3
11064.5;232;324;2.3
11072.6;246;324;2.3
11084.4;246;228;2.3
11092.7;250;228;2.3
11104.1;250;232;2.29
11112.6;250;232;2.29
11132.6;450;232;2.29
11134.5;450;214;2.27
11152.6;450;214;2.27
11165.1;450;232;2.27
11172.6;626;232;2.27
11192.6;710;232;2.27
11194.6;710;320;2.27
11212.6;811;320;2.27
11224.3;811;502;2.27
11232.7;727;502;2.27
11252.7;727;502;2.27
11253.8;727;570;2.28
11272.7;527;570;2.28
11274.1;527;676;2.28
11292.6;352;676;2.28
11303;352;688;2.27
11312.6;352;688;2.27
11322.7;352;604;2.28
11332.6;283;604;2.28
11344;283;514;2.28
11352.6;283;514;2.28
11362.7;283;336;2.27
11372.6;344;336;2.27
11392.5;344;314;2.27
11392.8;425;314;2.27
11413;425;314;2.27
11413.7;425;276;2.27
11433;485;276;2.27
11433.7;485;342;2.26
11452.7;485;342;2.26
11463.2;485;394;2.26
11472.6;658;394;2.26
11492.7;658;394;2.26
11493.4;658;420;2.26
11511.6;658;448;2.26
11512.7;457;448;2.26
11531.6;457;552;2.26
11532.6;457;552;2.26
11552.2;457;630;2.26
11552.8;583;630;2.26
11572.2;583;652;2.26
11572.8;478;652;2.26
11592.2;478;444;2.26
11592.8;478;444;2.26
11612.9;543;444;2.26
11613.1;543;454;2.25
11632.6;543;454;2.25
11642.7;543;482;2.26
11652.8;563;482;2.26
11662.1;563;476;2.26
11672.6;563;476;2.26
11682.6;563;522;2.26
11692.7;471;522;2.26
11702.3;471;510;2.26
11712.6;471;510;2.26
11721.6;471;532;2.26
11732.6;510;532;2.26
11743;510;486;2.26
11752.9;444;486;2.26
11772.7;444;486;2.26
11773.7;444;460;2.26
11792.6;392;460;2.26
11803.1;392;452;2.26
11812.6;392;452;2.26
11832.6;589;452;2.26
11833.3;589;440;2.26
11852.6;589;440;2.26
11863.3;589;384;2.26
11872.6;647;384;2.26
11892.5;647;412;2.25
11892.7;647;412;2.25
11911.9;647;574;2.25
11912.6;522;574;2.25
11931.9;522;628;2.26
11932.6;423;628;2.26
11952.8;406;628;2.26
11953;406;622;2.26
11971.5;406;602;2.26
11972.5;406;602;2.26
11992.6;320;602;2.26
12002.6;320;398;2.25
12012.6;456;398;2.25
12022.5;456;394;2.25
12032.6;456;394;2.25
12043;456;312;2.25
12052.6;656;312;2.25
12061.9;656;354;2.25
12072.6;769;354;2.25
12082.2;769;424;2.26
12092.6;753;424;2.26
12102.9;753;502;2.26
12112.5;753;502;2.26
12121.6;753;546;2.27
12132.5;553;546;2.27
